Execution Time;Execution Time UTC;ISIN;Publication Time;Publication Time UTC;CCY;Venue of execution (MIC Code);Venue of publication (MIC Code);Price notation;Transaction to be cleared;MMT Flags;Transaction ID Code;Price;Volume;Buyer;Seller;Trade type
2024-02-22 10:50:23;2024-02-22T09:50:23.867000Z;SE0015961909;2024-02-22 10:50:23;2024-02-22T09:50:23.867000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000300828;118.200;620;;;
2024-02-22 10:49:24;2024-02-22T09:49:24.200000Z;SE0015961909;2024-02-22 10:49:24;2024-02-22T09:49:24.200000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000299346;118.250;240;;;
2024-02-22 10:49:24;2024-02-22T09:49:24.200000Z;SE0015961909;2024-02-22 10:49:24;2024-02-22T09:49:24.200000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000299345;118.250;482;;;
2024-02-22 10:49:24;2024-02-22T09:49:24.197000Z;SE0015961909;2024-02-22 10:49:24;2024-02-22T09:49:24.197000Z;SEK;DSTO;XSTO;MONE;false;32D---S--PH---;000299344;118.280;2000;;;Nordic@Mid trade
2024-02-22 10:49:24;2024-02-22T09:49:24.073000Z;SE0015961909;2024-02-22 10:49:24;2024-02-22T09:49:24.073000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000299337;118.250;547;;;
2024-02-22 10:49:24;2024-02-22T09:49:24.073000Z;SE0015961909;2024-02-22 10:49:24;2024-02-22T09:49:24.073000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000299336;118.250;1231;;;
2024-02-22 10:49:24;2024-02-22T09:49:24.073000Z;SE0015961909;2024-02-22 10:49:24;2024-02-22T09:49:24.073000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000299335;118.250;1;;;
2024-02-22 10:48:32;2024-02-22T09:48:32.857000Z;SE0015961909;2024-02-22 10:48:32;2024-02-22T09:48:32.857000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000297956;118.300;497;;;
2024-02-22 10:48:06;2024-02-22T09:48:06.963000Z;SE0015961909;2024-02-22 10:48:06;2024-02-22T09:48:06.963000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000297187;118.350;294;;;
2024-02-22 10:48:06;2024-02-22T09:48:06.963000Z;SE0015961909;2024-02-22 10:48:06;2024-02-22T09:48:06.963000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000297186;118.350;20;;;
2024-02-22 10:47:54;2024-02-22T09:47:54.047000Z;SE0015961909;2024-02-22 10:47:54;2024-02-22T09:47:54.047000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296887;118.350;537;;;
2024-02-22 10:47:54;2024-02-22T09:47:54.047000Z;SE0015961909;2024-02-22 10:47:54;2024-02-22T09:47:54.047000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296886;118.400;537;;;
2024-02-22 10:47:54;2024-02-22T09:47:54.047000Z;SE0015961909;2024-02-22 10:47:54;2024-02-22T09:47:54.047000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296885;118.400;700;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.907000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.907000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296833;118.450;605;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.907000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.907000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296832;118.450;338;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.610000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.610000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296828;118.450;419;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.303000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.303000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296800;118.450;501;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.303000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.303000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296799;118.450;114;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296796;118.400;354;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296795;118.400;189;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296794;118.400;382;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296793;118.400;1038;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296792;118.400;745;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296791;118.400;517;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296790;118.400;442;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296789;118.400;654;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296788;118.400;621;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296787;118.400;625;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296786;118.400;529;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296785;118.400;5;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296784;118.400;5;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296783;118.450;189;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296782;118.450;718;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296781;118.450;660;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296780;118.450;578;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296779;118.450;518;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296778;118.450;442;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296777;118.450;700;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296776;118.450;1686;;;
2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SE0015961909;2024-02-22 10:47:52;2024-02-22T09:47:52.300000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000296775;118.450;541;;;
2024-02-22 10:46:58;2024-02-22T09:46:58.147000Z;SE0015961909;2024-02-22 10:46:58;2024-02-22T09:46:58.147000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000295466;118.500;262;;;
2024-02-22 10:46:32;2024-02-22T09:46:32.337000Z;SE0015961909;2024-02-22 10:46:32;2024-02-22T09:46:32.337000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000294775;118.550;10;;;
2024-02-22 10:45:49;2024-02-22T09:45:49.253000Z;SE0015961909;2024-02-22 10:45:49;2024-02-22T09:45:49.253000Z;SEK;DSTO;XSTO;MONE;false;32D---S--PH---;000293753;118.530;2000;;;Nordic@Mid trade
2024-02-22 10:44:32;2024-02-22T09:44:32.487000Z;SE0015961909;2024-02-22 10:44:32;2024-02-22T09:44:32.487000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000291832;118.600;27;;;
2024-02-22 10:44:25;2024-02-22T09:44:25.300000Z;SE0015961909;2024-02-22 10:44:25;2024-02-22T09:44:25.303000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000291485;118.600;165;;;
2024-02-22 10:44:25;2024-02-22T09:44:25.300000Z;SE0015961909;2024-02-22 10:44:25;2024-02-22T09:44:25.303000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000291484;118.600;9;;;
2024-02-22 10:44:24;2024-02-22T09:44:24.707000Z;SE0015961909;2024-02-22 10:44:24;2024-02-22T09:44:24.707000Z;SEK;DSTO;XSTO;MONE;false;32D---S--PH---;000291437;118.580;193;;;Nordic@Mid trade
2024-02-22 10:44:24;2024-02-22T09:44:24.130000Z;SE0015961909;2024-02-22 10:44:24;2024-02-22T09:44:24.130000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000291379;118.550;104;;;
2024-02-22 10:44:24;2024-02-22T09:44:24.127000Z;SE0015961909;2024-02-22 10:44:24;2024-02-22T09:44:24.127000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000291378;118.550;421;;;
2024-02-22 10:44:24;2024-02-22T09:44:24.103000Z;SE0015961909;2024-02-22 10:44:24;2024-02-22T09:44:24.103000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000291351;118.550;858;;;
2024-02-22 10:44:24;2024-02-22T09:44:24.103000Z;SE0015961909;2024-02-22 10:44:24;2024-02-22T09:44:24.103000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000291350;118.550;894;;;
2024-02-22 10:43:55;2024-02-22T09:43:55.877000Z;SE0015961909;2024-02-22 10:43:55;2024-02-22T09:43:55.877000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000290743;118.550;105;;;
2024-02-22 10:43:18;2024-02-22T09:43:18.077000Z;SE0015961909;2024-02-22 10:43:18;2024-02-22T09:43:18.077000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000290007;118.500;119;;;
2024-02-22 10:43:18;2024-02-22T09:43:18.077000Z;SE0015961909;2024-02-22 10:43:18;2024-02-22T09:43:18.077000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000290006;118.500;180;;;
2024-02-22 10:43:13;2024-02-22T09:43:13.917000Z;SE0015961909;2024-02-22 10:43:13;2024-02-22T09:43:13.917000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000289932;118.550;10;;;
2024-02-22 10:40:37;2024-02-22T09:40:37.063000Z;SE0015961909;2024-02-22 10:40:37;2024-02-22T09:40:37.063000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000285674;118.600;17;;;
2024-02-22 10:39:13;2024-02-22T09:39:13.317000Z;SE0015961909;2024-02-22 10:39:13;2024-02-22T09:39:13.317000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000283396;118.600;85;;;
2024-02-22 10:39:11;2024-02-22T09:39:11.053000Z;SE0015961909;2024-02-22 10:39:11;2024-02-22T09:39:11.053000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000283104;118.600;508;;;
2024-02-22 10:39:11;2024-02-22T09:39:11.053000Z;SE0015961909;2024-02-22 10:39:11;2024-02-22T09:39:11.053000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000283103;118.600;474;;;
2024-02-22 10:39:11;2024-02-22T09:39:11.053000Z;SE0015961909;2024-02-22 10:39:11;2024-02-22T09:39:11.053000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000283102;118.600;85;;;
2024-02-22 10:38:23;2024-02-22T09:38:23.927000Z;SE0015961909;2024-02-22 10:38:23;2024-02-22T09:38:23.927000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000281714;118.550;149;;;
2024-02-22 10:38:23;2024-02-22T09:38:23.640000Z;SE0015961909;2024-02-22 10:38:23;2024-02-22T09:38:23.640000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000281682;118.550;551;;;
2024-02-22 10:38:23;2024-02-22T09:38:23.637000Z;SE0015961909;2024-02-22 10:38:23;2024-02-22T09:38:23.637000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000281681;118.550;139;;;
2024-02-22 10:38:23;2024-02-22T09:38:23.617000Z;SE0015961909;2024-02-22 10:38:23;2024-02-22T09:38:23.617000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000281665;118.550;415;;;
2024-02-22 10:38:23;2024-02-22T09:38:23.617000Z;SE0015961909;2024-02-22 10:38:23;2024-02-22T09:38:23.617000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000281664;118.550;413;;;
2024-02-22 10:38:23;2024-02-22T09:38:23.617000Z;SE0015961909;2024-02-22 10:38:23;2024-02-22T09:38:23.617000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000281663;118.550;249;;;
2024-02-22 10:38:23;2024-02-22T09:38:23.617000Z;SE0015961909;2024-02-22 10:38:23;2024-02-22T09:38:23.617000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000281662;118.550;328;;;
2024-02-22 10:38:03;2024-02-22T09:38:03.817000Z;SE0015961909;2024-02-22 10:38:03;2024-02-22T09:38:03.817000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000281140;118.550;2;;;
2024-02-22 10:37:48;2024-02-22T09:37:48.097000Z;SE0015961909;2024-02-22 10:37:48;2024-02-22T09:37:48.097000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000280446;118.500;99;;;
2024-02-22 10:37:48;2024-02-22T09:37:48.077000Z;SE0015961909;2024-02-22 10:37:48;2024-02-22T09:37:48.077000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000280445;118.500;546;;;
2024-02-22 10:37:42;2024-02-22T09:37:42.400000Z;SE0015961909;2024-02-22 10:37:42;2024-02-22T09:37:42.403000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000280316;118.500;154;;;
2024-02-22 10:37:42;2024-02-22T09:37:42.400000Z;SE0015961909;2024-02-22 10:37:42;2024-02-22T09:37:42.403000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000280315;118.500;3;;;
2024-02-22 10:36:50;2024-02-22T09:36:50.827000Z;SE0015961909;2024-02-22 10:36:50;2024-02-22T09:36:50.827000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000279106;118.550;351;;;
2024-02-22 10:35:43;2024-02-22T09:35:43.893000Z;SE0015961909;2024-02-22 10:35:43;2024-02-22T09:35:43.893000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000277369;118.600;5;;;
2024-02-22 10:35:43;2024-02-22T09:35:43.893000Z;SE0015961909;2024-02-22 10:35:43;2024-02-22T09:35:43.893000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000277368;118.600;5;;;
2024-02-22 10:34:16;2024-02-22T09:34:16.500000Z;SE0015961909;2024-02-22 10:34:16;2024-02-22T09:34:16.500000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000275253;118.650;652;;;
2024-02-22 10:34:16;2024-02-22T09:34:16.500000Z;SE0015961909;2024-02-22 10:34:16;2024-02-22T09:34:16.500000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000275252;118.650;300;;;
2024-02-22 10:34:07;2024-02-22T09:34:07.117000Z;SE0015961909;2024-02-22 10:34:07;2024-02-22T09:34:07.117000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000274860;118.700;36;;;
2024-02-22 10:34:07;2024-02-22T09:34:07.117000Z;SE0015961909;2024-02-22 10:34:07;2024-02-22T09:34:07.117000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000274859;118.700;132;;;
2024-02-22 10:32:33;2024-02-22T09:32:33.503000Z;SE0015961909;2024-02-22 10:32:33;2024-02-22T09:32:33.503000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000272208;118.650;400;;;
2024-02-22 10:32:07;2024-02-22T09:32:07.400000Z;SE0015961909;2024-02-22 10:32:07;2024-02-22T09:32:07.400000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000271576;118.650;10;;;
2024-02-22 10:32:07;2024-02-22T09:32:07.400000Z;SE0015961909;2024-02-22 10:32:07;2024-02-22T09:32:07.400000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000271575;118.650;700;;;
2024-02-22 10:31:36;2024-02-22T09:31:36.857000Z;SE0015961909;2024-02-22 10:31:36;2024-02-22T09:31:36.857000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000270832;118.650;78;;;
2024-02-22 10:31:32;2024-02-22T09:31:32.777000Z;SE0015961909;2024-02-22 10:31:32;2024-02-22T09:31:32.777000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000270705;118.650;100;;;
2024-02-22 10:30:55;2024-02-22T09:30:55.947000Z;SE0015961909;2024-02-22 10:30:55;2024-02-22T09:30:55.947000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000269708;118.700;202;;;
2024-02-22 10:30:55;2024-02-22T09:30:55.947000Z;SE0015961909;2024-02-22 10:30:55;2024-02-22T09:30:55.947000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000269707;118.700;700;;;
2024-02-22 10:30:54;2024-02-22T09:30:54.960000Z;SE0015961909;2024-02-22 10:30:54;2024-02-22T09:30:54.960000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000269607;118.650;700;;;
2024-02-22 10:30:54;2024-02-22T09:30:54.957000Z;SE0015961909;2024-02-22 10:30:54;2024-02-22T09:30:54.960000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000269606;118.650;541;;;
2024-02-22 10:30:54;2024-02-22T09:30:54.957000Z;SE0015961909;2024-02-22 10:30:54;2024-02-22T09:30:54.960000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000269605;118.700;541;;;
2024-02-22 10:30:54;2024-02-22T09:30:54.957000Z;SE0015961909;2024-02-22 10:30:54;2024-02-22T09:30:54.960000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000269604;118.650;578;;;
2024-02-22 10:30:54;2024-02-22T09:30:54.957000Z;SE0015961909;2024-02-22 10:30:54;2024-02-22T09:30:54.960000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000269603;118.650;426;;;
2024-02-22 10:30:54;2024-02-22T09:30:54.957000Z;SE0015961909;2024-02-22 10:30:54;2024-02-22T09:30:54.960000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000269602;118.700;700;;;
2024-02-22 10:30:54;2024-02-22T09:30:54.957000Z;SE0015961909;2024-02-22 10:30:54;2024-02-22T09:30:54.957000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000269601;118.650;449;;;
2024-02-22 10:30:54;2024-02-22T09:30:54.957000Z;SE0015961909;2024-02-22 10:30:54;2024-02-22T09:30:54.957000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000269600;118.650;658;;;
2024-02-22 10:30:54;2024-02-22T09:30:54.957000Z;SE0015961909;2024-02-22 10:30:54;2024-02-22T09:30:54.957000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000269599;118.650;739;;;
2024-02-22 10:30:54;2024-02-22T09:30:54.957000Z;SE0015961909;2024-02-22 10:30:54;2024-02-22T09:30:54.957000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000269598;118.700;850;;;
2024-02-22 10:30:54;2024-02-22T09:30:54.940000Z;SE0015961909;2024-02-22 10:30:54;2024-02-22T09:30:54.943000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000269597;118.700;260;;;
2024-02-22 10:30:54;2024-02-22T09:30:54.940000Z;SE0015961909;2024-02-22 10:30:54;2024-02-22T09:30:54.940000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000269596;118.700;165;;;
2024-02-22 10:30:06;2024-02-22T09:30:06.317000Z;SE0015961909;2024-02-22 10:30:06;2024-02-22T09:30:06.317000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000268214;118.700;532;;;
2024-02-22 10:30:04;2024-02-22T09:30:04.497000Z;SE0015961909;2024-02-22 10:30:04;2024-02-22T09:30:04.497000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000268110;118.750;725;;;
2024-02-22 10:30:00;2024-02-22T09:30:00.143000Z;SE0015961909;2024-02-22 10:30:00;2024-02-22T09:30:00.143000Z;SEK;DSTO;XSTO;MONE;false;32D---S--PH---;000267834;118.780;1151;;;Nordic@Mid trade
2024-02-22 10:29:54;2024-02-22T09:29:54.847000Z;SE0015961909;2024-02-22 10:29:54;2024-02-22T09:29:54.847000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000267651;118.750;309;;;
2024-02-22 10:29:50;2024-02-22T09:29:50.037000Z;SE0015961909;2024-02-22 10:29:50;2024-02-22T09:29:50.037000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000267411;118.800;16;;;
2024-02-22 10:29:28;2024-02-22T09:29:28.853000Z;SE0015961909;2024-02-22 10:29:28;2024-02-22T09:29:28.853000Z;SEK;DSTO;XSTO;MONE;false;32D---S--PH---;000266840;118.830;58;;;Nordic@Mid trade
2024-02-22 10:29:18;2024-02-22T09:29:18.863000Z;SE0015961909;2024-02-22 10:29:18;2024-02-22T09:29:18.863000Z;SEK;DSTO;XSTO;MONE;false;32D---S--PH---;000266579;118.830;42;;;Nordic@Mid trade
2024-02-22 10:28:27;2024-02-22T09:28:27.207000Z;SE0015961909;2024-02-22 10:28:27;2024-02-22T09:28:27.207000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000265105;118.850;200;;;
2024-02-22 10:28:24;2024-02-22T09:28:24.350000Z;SE0015961909;2024-02-22 10:28:24;2024-02-22T09:28:24.350000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000265024;118.800;9;;;
2024-02-22 10:28:24;2024-02-22T09:28:24.350000Z;SE0015961909;2024-02-22 10:28:24;2024-02-22T09:28:24.350000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000265023;118.800;5;;;
2024-02-22 10:28:24;2024-02-22T09:28:24.350000Z;SE0015961909;2024-02-22 10:28:24;2024-02-22T09:28:24.350000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000265022;118.800;5;;;
2024-02-22 10:27:47;2024-02-22T09:27:47.647000Z;SE0015961909;2024-02-22 10:27:47;2024-02-22T09:27:47.647000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000263552;118.850;80;;;
2024-02-22 10:27:40;2024-02-22T09:27:40.937000Z;SE0015961909;2024-02-22 10:27:40;2024-02-22T09:27:40.937000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000263317;118.900;294;;;
2024-02-22 10:27:40;2024-02-22T09:27:40.937000Z;SE0015961909;2024-02-22 10:27:40;2024-02-22T09:27:40.937000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000263316;118.900;511;;;
2024-02-22 10:25:24;2024-02-22T09:25:24.177000Z;SE0015961909;2024-02-22 10:25:24;2024-02-22T09:25:24.177000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000259792;119.000;913;;;
2024-02-22 10:25:24;2024-02-22T09:25:24.177000Z;SE0015961909;2024-02-22 10:25:24;2024-02-22T09:25:24.177000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000259791;119.000;319;;;
2024-02-22 10:24:38;2024-02-22T09:24:38.030000Z;SE0015961909;2024-02-22 10:24:38;2024-02-22T09:24:38.030000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000258465;118.950;240;;;
2024-02-22 10:24:38;2024-02-22T09:24:38.030000Z;SE0015961909;2024-02-22 10:24:38;2024-02-22T09:24:38.030000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000258464;118.950;718;;;
2024-02-22 10:24:38;2024-02-22T09:24:38.030000Z;SE0015961909;2024-02-22 10:24:38;2024-02-22T09:24:38.030000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000258463;118.950;542;;;
2024-02-22 10:24:23;2024-02-22T09:24:23.370000Z;SE0015961909;2024-02-22 10:24:23;2024-02-22T09:24:23.370000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000257729;119.000;2;;;
2024-02-22 10:24:23;2024-02-22T09:24:23.370000Z;SE0015961909;2024-02-22 10:24:23;2024-02-22T09:24:23.370000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000257728;119.000;220;;;
2024-02-22 10:24:23;2024-02-22T09:24:23.370000Z;SE0015961909;2024-02-22 10:24:23;2024-02-22T09:24:23.370000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000257727;119.000;509;;;
2024-02-22 10:24:14;2024-02-22T09:24:14.930000Z;SE0015961909;2024-02-22 10:24:14;2024-02-22T09:24:14.930000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000256961;119.050;113;;;
2024-02-22 10:24:14;2024-02-22T09:24:14.930000Z;SE0015961909;2024-02-22 10:24:14;2024-02-22T09:24:14.930000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000256960;119.050;188;;;
2024-02-22 10:24:14;2024-02-22T09:24:14.930000Z;SE0015961909;2024-02-22 10:24:14;2024-02-22T09:24:14.930000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000256959;119.050;549;;;
2024-02-22 10:24:14;2024-02-22T09:24:14.930000Z;SE0015961909;2024-02-22 10:24:14;2024-02-22T09:24:14.930000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000256958;119.050;700;;;
2024-02-22 10:24:14;2024-02-22T09:24:14.907000Z;SE0015961909;2024-02-22 10:24:14;2024-02-22T09:24:14.907000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000256955;119.050;817;;;
2024-02-22 10:24:14;2024-02-22T09:24:14.907000Z;SE0015961909;2024-02-22 10:24:14;2024-02-22T09:24:14.907000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000256954;119.050;716;;;
